f_Hz,Sn_Hz^-1
0.8364909190395563,1.4178460666688697e-37
0.8413224565441156,1.434586821287406e-37
0.8461819008126638,1.4493191483249735e-37
0.8510694130335373,1.4624164071012632e-37
0.8559851553260832,1.4747509482085106e-37
0.86092929074605,1.4874944014869966e-37
0.8659019832909823,1.5018220277635336e-37
0.8709033979056756,1.5185936460809093e-37
0.8759337004876339,1.5380974197139927e-37
0.8809930578925788,1.5599337622671791e-37
0.8860816379399887,1.5830845510643824e-37
0.8911996094186538,1.6061641248508896e-37
0.8963471420922885,1.6277953880077438e-37
0.901524406705148,1.647011929475296e-37
0.9067315749877071,1.6635694279736423e-37
0.911968819662343,1.678065181915717e-37
0.9172363144490704,1.6918127456987008e-37
0.9225342340713093,1.7064885360700464e-37
0.9278627542616679,1.7236397399689178e-37
0.9332220517677856,1.7441953112482683e-37
0.9386123043581841,1.7681350236371385e-37
0.9440336908281683,1.7944363024392664e-37
0.9494863910057636,1.8213403828431976e-37
0.9549705857576667,1.8468787321538652e-37
0.960486456995261,1.8695084514284148e-37
0.9660341876806346,1.8886537336721916e-37
0.9716139618326655,1.904962080514014e-37
0.9772259645331107,1.9201627142328145e-37
0.9828703819327524,1.9365413182005785e-37
0.9885474012575779,1.9561811364484593e-37
0.9942572108149761,1.980218212226776e-37
1.0,2.008378146913134e-37
